page,text,confidence,x,y
1,Air,0.92784905,0.3851063829787234,0.4706994328922495
1,Inc,0.92784905,0.41382978723404257,0.4499054820415879
1,Inc,0.92784905,0.43936170212765957,0.4499054820415879
1,Inc,0.92784905,0.43936170212765957,0.4706994328922495
1,Inc,0.92784905,0.41382978723404257,0.4706994328922495
1,Https://Www.C,0.9888039,0.5095744680851064,0.4499054820415879
1,Https://Www.C,0.9888039,0.6287234042553191,0.4499054820415879
1,Https://Www.C,0.9888039,0.6287234042553191,0.47448015122873344
1,Https://Www.C,0.9888039,0.5085106382978724,0.4725897920604915
1,"15,015.12",0.96775204,0.8819148936170212,0.4499054820415879
1,"15,015.12",0.96775204,0.9606382978723405,0.4499054820415879
1,"15,015.12",0.96775204,0.9606382978723405,0.4725897920604915
1,"15,015.12",0.96775204,0.8819148936170212,0.4725897920604915
1,April,0.99889106,0.00851063829787234,0.4877126654064272
1,April,0.99889106,0.059574468085106386,0.4877126654064272
1,April,0.99889106,0.059574468085106386,0.5103969754253308
1,April,0.99889106,0.00851063829787234,0.5103969754253308
1,12,0.99889106,0.059574468085106386,0.4877126654064272
1,12,0.99889106,0.06914893617021277,0.4877126654064272
1,12,0.99889106,0.06914893617021277,0.5103969754253308
1,12,0.99889106,0.059574468085106386,0.5103969754253308
1,April,0.99537015,0.18723404255319148,0.4877126654064272
1,April,0.99537015,0.22828617501766124,0.4852398762405482
1,April,0.99537015,0.22828617501766124,0.5110945530334358
1,April,0.99537015,0.18723404255319148,0.5124133854597412
1,15,0.99537015,0.22828617501766124,0.4852398762405482
1,15,0.99537015,0.24886156447390292,0.48400053950924504
1,15,0.99537015,0.24886156447390292,0.510433550367734
1,15,0.99537015,0.22828617501766124,0.5110945530334358
1,Lazada,0.9867526,0.3414893617021277,0.4877126654064272
1,Lazada,0.9867526,0.39574468085106385,0.4877126654064272
1,Lazada,0.9867526,0.39574468085106385,0.5085066162570888
1,Lazada,0.9867526,0.3414893617021277,0.5085066162570888
1,Ph,0.9867526,0.4021276595744681,0.4877126654064272
1,Ph,0.9867526,0.42446808510638295,0.4877126654064272
1,Ph,0.9867526,0.42446808510638295,0.5085066162570888
1,Ph,0.9867526,0.4021276595744681,0.5085066162570888
1,Makati,0.99919623,0.5106382978723404,0.4877126654064272
1,Makati,0.99919623,0.5638297872340425,0.4877126654064272
1,Makati,0.99919623,0.5638297872340425,0.5085066162570888
1,Makati,0.99919623,0.5106382978723404,0.5085066162570888
1,558.50,0.9247599,0.9053191489361702,0.4877126654064272
1,558.50,0.9247599,0.9606382978723405,0.4877126654064272
1,558.50,0.9247599,0.9606382978723405,0.5103969754253308
1,558.50,0.9247599,0.9053191489361702,0.5103969754253308
1,April,0.95538676,0.007446808510638298,0.5217391304347826
1,April,0.95538676,0.04840425531914894,0.5217391304347826
1,April,0.95538676,0.04840425531914894,0.5482041587901701
1,April,0.95538676,0.007446808510638298,0.5482041587901701
1,12,0.95538676,0.04840425531914894,0.5217391304347826
1,12,0.95538676,0.06914893617021277,0.5217391304347826
1,12,0.95538676,0.06914893617021277,0.5482041587901701
1,12,0.95538676,0.04840425531914894,0.5482041587901701
1,April,0.99311393,0.18723404255319148,0.5236294896030246
1,April,0.99311393,0.2393617021276596,0.5236294896030246
1,April,0.99311393,0.2393617021276596,0.5463137996219282
1,April,0.99311393,0.18723404255319148,0.5463137996219282
1,15,0.99311393,0.2393617021276596,0.5236294896030246
1,15,0.99311393,0.2478723404255319,0.5236294896030246
1,15,0.99311393,0.2478723404255319,0.5463137996219282
1,15,0.99311393,0.2393617021276596,0.5463137996219282
1,Lazada,0.9867526,0.3414893617021277,0.5236294896030246
1,Lazada,0.9867526,0.39574468085106385,0.5236294896030246
1,Lazada,0.9867526,0.39574468085106385,0.5444234404536862
1,Lazada,0.9867526,0.3414893617021277,0.5444234404536862
1,Ph,0.9867526,0.4021276595744681,0.5236294896030246
1,Ph,0.9867526,0.42446808510638295,0.5236294896030246
1,Ph,0.9867526,0.42446808510638295,0.5444234404536862
1,Ph,0.9867526,0.4021276595744681,0.5444234404536862
1,Makati,0.9993605,0.5106382978723404,0.5217391304347826
1,Makati,0.9993605,0.5638297872340425,0.5217391304347826
1,Makati,0.9993605,0.5638297872340425,0.5463137996219282
1,Makati,0.9993605,0.5106382978723404,0.5463137996219282
1,751.20,0.9984004,0.9053191489361702,0.5217391304347826
1,751.20,0.9984004,0.9606382978723405,0.5217391304347826
1,751.20,0.9984004,0.9606382978723405,0.5463137996219282
1,751.20,0.9984004,0.9053191489361702,0.5463137996219282
1,April,0.9412739,0.007446808510638298,0.5595463137996219
1,April,0.9412739,0.047872340425531915,0.5595463137996219
1,April,0.9412739,0.047872340425531915,0.5860113421550095
1,April,0.9412739,0.007446808510638298,0.5860113421550095
1,12,0.9412739,0.047872340425531915,0.5595463137996219
1,12,0.9412739,0.07021276595744681,0.5595463137996219
1,12,0.9412739,0.07021276595744681,0.5860113421550095
1,12,0.9412739,0.047872340425531915,0.5860113421550095
1,April,0.9987321,0.18829787234042553,0.5614366729678639
1,April,0.9987321,0.2276595744680851,0.5614366729678639
1,April,0.9987321,0.2276595744680851,0.5841209829867675
1,April,0.9987321,0.18829787234042553,0.5841209829867675
1,15,0.9987321,0.2297872340425532,0.5614366729678639
1,15,0.9987321,0.2478723404255319,0.5614366729678639
1,15,0.9987321,0.2478723404255319,0.5841209829867675
1,15,0.9987321,0.2297872340425532,0.5841209829867675
1,Lazada,0.9867526,0.3414893617021277,0.5614366729678639
1,Lazada,0.9867526,0.39574468085106385,0.5614366729678639
1,Lazada,0.9867526,0.39574468085106385,0.5822306238185255
1,Lazada,0.9867526,0.3414893617021277,0.5822306238185255
1,Ph,0.9867526,0.4021276595744681,0.5614366729678639
1,Ph,0.9867526,0.42446808510638295,0.5614366729678639
1,Ph,0.9867526,0.42446808510638295,0.5822306238185255
1,Ph,0.9867526,0.4021276595744681,0.5822306238185255
1,Makati,0.99919623,0.5106382978723404,0.5614366729678639
1,Makati,0.99919623,0.5638297872340425,0.5614366729678639
1,Makati,0.99919623,0.5638297872340425,0.5822306238185255
1,Makati,0.99919623,0.5106382978723404,0.5822306238185255
1,"2,454.60",0.9895741,0.8904255319148936,0.5614366729678639
1,"2,454.60",0.9895741,0.9606382978723405,0.5614366729678639
1,"2,454.60",0.9895741,0.9606382978723405,0.5841209829867675
1,"2,454.60",0.9895741,0.8904255319148936,0.5841209829867675
1,April,0.9965807,0.007446808510638298,0.5954631379962193
1,April,0.9965807,0.05915331739060422,0.5939058761740903
1,April,0.9965807,0.05915331739060422,0.6189174255486473
1,April,0.9965807,0.007446808510638298,0.6219281663516069
1,14,0.9965807,0.05915331739060422,0.5939058761740903
1,14,0.9965807,0.06921873701379654,0.5936027195142664
1,14,0.9965807,0.06921873701379654,0.6183313611324432
1,14,0.9965807,0.05915331739060422,0.6189174255486473
1,April,0.9520544,0.18829787234042553,0.5973534971644613
1,April,0.9520544,0.22659574468085106,0.5973534971644613
1,April,0.9520544,0.22659574468085106,0.6181474480151229
1,April,0.9520544,0.18829787234042553,0.6181474480151229
1,15,0.9520544,0.22872340425531915,0.5973534971644613
1,15,0.9520544,0.2478723404255319,0.5973534971644613
1,15,0.9520544,0.2478723404255319,0.6181474480151229
1,15,0.9520544,0.22872340425531915,0.6181474480151229
1,Lazada,0.9867526,0.3414893617021277,0.5973534971644613
1,Lazada,0.9867526,0.39574468085106385,0.5973534971644613
1,Lazada,0.9867526,0.39574468085106385,0.6181474480151229
1,Lazada,0.9867526,0.3414893617021277,0.6181474480151229
1,Ph,0.9867526,0.4021276595744681,0.5973534971644613
1,Ph,0.9867526,0.42446808510638295,0.5973534971644613
1,Ph,0.9867526,0.42446808510638295,0.6181474480151229
1,Ph,0.9867526,0.4021276595744681,0.6181474480151229
1,Makati,0.92837447,0.5117021276595745,0.5973534971644613
1,Makati,0.92837447,0.5638297872340425,0.5973534971644613
1,Makati,0.92837447,0.5638297872340425,0.6181474480151229
1,Makati,0.92837447,0.5117021276595745,0.6181474480151229
1,47.34,0.99940634,0.9148936170212766,0.5954631379962193
1,47.34,0.99940634,0.9606382978723405,0.5954631379962193
1,47.34,0.99940634,0.9606382978723405,0.6181474480151229
1,47.34,0.99940634,0.9148936170212766,0.6181474480151229
1,April,0.97282183,0.007446808510638298,0.6332703213610587
1,April,0.97282183,0.04840425531914894,0.6332703213610587
1,April,0.97282183,0.04840425531914894,0.6578449905482041
1,April,0.97282183,0.007446808510638298,0.6578449905482041
1,14,0.97282183,0.04840425531914894,0.6332703213610587
1,14,0.97282183,0.06914893617021277,0.6332703213610587
1,14,0.97282183,0.06914893617021277,0.6578449905482041
1,14,0.97282183,0.04840425531914894,0.6578449905482041
1,April,0.9987321,0.18829787234042553,0.6332703213610587
1,April,0.9987321,0.2276595744680851,0.6332703213610587
1,April,0.9987321,0.2276595744680851,0.6559546313799622
1,April,0.9987321,0.18829787234042553,0.6559546313799622
1,15,0.9987321,0.2297872340425532,0.6332703213610587
1,15,0.9987321,0.2478723404255319,0.6332703213610587
1,15,0.9987321,0.2478723404255319,0.6559546313799622
1,15,0.9987321,0.2297872340425532,0.6559546313799622
1,Lazada,0.9867526,0.3414893617021277,0.6332703213610587
1,Lazada,0.9867526,0.39574468085106385,0.6332703213610587
1,Lazada,0.9867526,0.39574468085106385,0.6540642722117203
1,Lazada,0.9867526,0.3414893617021277,0.6540642722117203
1,Ph,0.9867526,0.4021276595744681,0.6332703213610587
1,Ph,0.9867526,0.42446808510638295,0.6332703213610587
1,Ph,0.9867526,0.42446808510638295,0.6540642722117203
1,Ph,0.9867526,0.4021276595744681,0.6540642722117203
1,Makati,0.9937146,0.5106382978723404,0.6332703213610587
1,Makati,0.9937146,0.5648936170212766,0.6332703213610587
1,Makati,0.9937146,0.5648936170212766,0.6559546313799622
1,Makati,0.9937146,0.5106382978723404,0.6559546313799622
1,225.12,0.94599104,0.9053191489361702,0.6332703213610587
1,225.12,0.94599104,0.9606382978723405,0.6332703213610587
1,225.12,0.94599104,0.9606382978723405,0.6559546313799622
1,225.12,0.94599104,0.9053191489361702,0.6559546313799622
1,April,0.99889106,0.00851063829787234,0.6710775047258979
1,April,0.99889106,0.059574468085106386,0.6710775047258979
1,April,0.99889106,0.059574468085106386,0.6937618147448015
1,April,0.99889106,0.00851063829787234,0.6937618147448015
1,12,0.99889106,0.059574468085106386,0.6710775047258979
1,12,0.99889106,0.06914893617021277,0.6710775047258979
1,12,0.99889106,0.06914893617021277,0.6937618147448015
1,12,0.99889106,0.059574468085106386,0.6937618147448015
1,April,0.9987321,0.18829787234042553,0.6710775047258979
1,April,0.9987321,0.2276595744680851,0.6710775047258979
1,April,0.9987321,0.2276595744680851,0.6937618147448015
1,April,0.9987321,0.18829787234042553,0.6937618147448015
1,15,0.9987321,0.2297872340425532,0.6710775047258979
1,15,0.9987321,0.2478723404255319,0.6710775047258979
1,15,0.9987321,0.2478723404255319,0.6937618147448015
1,15,0.9987321,0.2297872340425532,0.6937618147448015
1,Sip,0.9802801,0.3414893617021277,0.6710775047258979
1,Sip,0.9802801,0.3648936170212766,0.6710775047258979
1,Sip,0.9802801,0.3648936170212766,0.6918714555765595
1,Sip,0.9802801,0.3414893617021277,0.6918714555765595
1,Loan,0.9802801,0.36914893617021277,0.6710775047258979
1,Loan,0.9802801,0.4085106382978723,0.6710775047258979
1,Loan,0.9802801,0.4085106382978723,0.6918714555765595
1,Loan,0.9802801,0.36914893617021277,0.6918714555765595
1,Service,0.9802801,0.41595744680851066,0.6710775047258979
1,Service,0.9802801,0.474468085106383,0.6710775047258979
1,Service,0.9802801,0.474468085106383,0.6918714555765595
1,Service,0.9802801,0.41595744680851066,0.6918714555765595
1,Fee,0.9802801,0.4797872340425532,0.6710775047258979
1,Fee,0.9802801,0.5106382978723404,0.6710775047258979
1,Fee,0.9802801,0.5106382978723404,0.6918714555765595
1,Fee,0.9802801,0.4797872340425532,0.6918714555765595
1,300.00,0.9993725,0.9053191489361702,0.6710775047258979
1,300.00,0.9993725,0.9606382978723405,0.6710775047258979
1,300.00,0.9993725,0.9606382978723405,0.6937618147448015
1,300.00,0.9993725,0.9053191489361702,0.6937618147448015
1,April,0.9412739,0.007446808510638298,0.7051039697542533
1,April,0.9412739,0.047872340425531915,0.7051039697542533
1,April,0.9412739,0.047872340425531915,0.7315689981096408
1,April,0.9412739,0.007446808510638298,0.7315689981096408
1,12,0.9412739,0.047872340425531915,0.7051039697542533
1,12,0.9412739,0.07021276595744681,0.7051039697542533
1,12,0.9412739,0.07021276595744681,0.7315689981096408
1,12,0.9412739,0.047872340425531915,0.7315689981096408
1,April,0.9520544,0.18829787234042553,0.7069943289224953
1,April,0.9520544,0.22659574468085106,0.7069943289224953
1,April,0.9520544,0.22659574468085106,0.7277882797731569
1,April,0.9520544,0.18829787234042553,0.7277882797731569
1,15,0.9520544,0.22872340425531915,0.7069943289224953
1,15,0.9520544,0.2478723404255319,0.7069943289224953
1,15,0.9520544,0.2478723404255319,0.7277882797731569
1,15,0.9520544,0.22872340425531915,0.7277882797731569
1,Shell,0.9464201,0.3404255319148936,0.7051039697542533
1,Shell,0.9464201,0.3813848941884142,0.7053817431732927
1,Shell,0.9464201,0.3813848941884142,0.7284590319108872
1,Shell,0.9464201,0.3404255319148936,0.7279233301519672
1,Double,0.9464201,0.38239548054147277,0.7053886081861414
1,Double,0.9464201,0.44093465602144283,0.7057856251476843
1,Double,0.9464201,0.44093465602144283,0.7292379512678698
1,Double,0.9464201,0.38239548054147277,0.728472242733932
1,K,0.9464201,0.4451129345183677,0.705814008226016
1,K,0.9464201,0.45559984572390294,0.7058850813002127
1,K,0.9464201,0.45559984572390294,0.7294297678033436
1,K,0.9464201,0.4451129345183677,0.7292926406139236
1,San,0.9464201,0.4619203608086769,0.7059279443636283
1,San,0.9464201,0.4959939185609209,0.7061590472331345
1,San,0.9464201,0.4959939185609209,0.7299581430359464
1,San,0.9464201,0.4619203608086769,0.729512436403444
1,Fel,0.9464201,0.49814410919838764,0.7061736425965855
1,Fel,0.9464201,0.5306932489922707,0.7063944191022271
1,Fel,0.9464201,0.5306932489922707,0.7304119838433365
1,Fel,0.9464201,0.49814410919838764,0.7299862376683601
1,Batangas,0.9464201,0.5416678246031417,0.7064688381490726
1,Batangas,0.9464201,0.6180036179562832,0.7069865408827091
1,Batangas,0.9464201,0.6180036179562832,0.7315539989219045
1,Batangas,0.9464201,0.5416678246031417,0.7305555722213197
1,"1,364.18",0.86982256,0.8914893617021277,0.7069943289224953
1,"1,364.18",0.86982256,0.9606382978723405,0.7069943289224953
1,"1,364.18",0.86982256,0.9606382978723405,0.7296786389413988
1,"1,364.18",0.86982256,0.8914893617021277,0.7296786389413988
1,April,0.9412739,0.007446808510638298,0.7429111531190926
1,April,0.9412739,0.047872340425531915,0.7429111531190926
1,April,0.9412739,0.047872340425531915,0.7693761814744802
1,April,0.9412739,0.007446808510638298,0.7693761814744802
1,12,0.9412739,0.047872340425531915,0.7429111531190926
1,12,0.9412739,0.07021276595744681,0.7429111531190926
1,12,0.9412739,0.07021276595744681,0.7693761814744802
1,12,0.9412739,0.047872340425531915,0.7693761814744802
1,April,0.9520544,0.18829787234042553,0.7448015122873346
1,April,0.9520544,0.22659574468085106,0.7448015122873346
1,April,0.9520544,0.22659574468085106,0.7655954631379962
1,April,0.9520544,0.18829787234042553,0.7655954631379962
1,15,0.9520544,0.22872340425531915,0.7448015122873346
1,15,0.9520544,0.2478723404255319,0.7448015122873346
1,15,0.9520544,0.2478723404255319,0.7655954631379962
1,15,0.9520544,0.22872340425531915,0.7655954631379962
1,Ssd,0.99153423,0.3404255319148936,0.7429111531190926
1,Ssd,0.99153423,0.3707212732193318,0.7442083521015477
1,Ssd,0.99153423,0.3707212732193318,0.7662939637730387
1,Ssd,0.99153423,0.3404255319148936,0.7655954631379962
1,R,0.99153423,0.37290191650390625,0.7443016932006143
1,R,0.99153423,0.3858090989133145,0.7448543555795132
1,R,0.99153423,0.3858090989133145,0.7666418295501536
1,R,0.99153423,0.37290191650390625,0.7663442110519554
1,Lipa,0.99153423,0.392151333423371,0.7451259562559074
1,Lipa,0.99153423,0.42774051098113364,0.7466497583515477
1,Lipa,0.99153423,0.42774051098113364,0.7676085848889413
1,Lipa,0.99153423,0.392151333423371,0.7667880139413988
1,Lipa,0.999782,0.5074468085106383,0.7429111531190926
1,Lipa,0.999782,0.5436170212765957,0.7429111531190926
1,Lipa,0.999782,0.5436170212765957,0.7712665406427222
1,Lipa,0.999782,0.5074468085106383,0.7712665406427222
1,"2,977.50",0.8860495,0.8904255319148936,0.7448015122873346
1,"2,977.50",0.8860495,0.9606382978723405,0.7448015122873346
1,"2,977.50",0.8860495,0.9606382978723405,0.7674858223062382
1,"2,977.50",0.8860495,0.8904255319148936,0.7674858223062382
1,April,0.9529227,0.007446808510638298,0.77882797731569
1,April,0.9529227,0.047872340425531915,0.77882797731569
1,April,0.9529227,0.047872340425531915,0.8034026465028355
1,April,0.9529227,0.007446808510638298,0.8034026465028355
1,12,0.9529227,0.047872340425531915,0.77882797731569
1,12,0.9529227,0.07021276595744681,0.77882797731569
1,12,0.9529227,0.07021276595744681,0.8034026465028355
1,12,0.9529227,0.047872340425531915,0.8034026465028355
1,April,0.99537015,0.18723404255319148,0.780718336483932
1,April,0.99537015,0.22828617501766124,0.778245547318053
1,April,0.99537015,0.22828617501766124,0.8041002241109405
1,April,0.99537015,0.18723404255319148,0.805419056537246
1,15,0.99537015,0.22828617501766124,0.778245547318053
1,15,0.99537015,0.24886156447390292,0.7770062105867498
1,15,0.99537015,0.24886156447390292,0.8034392214452386
1,15,0.99537015,0.22828617501766124,0.8041002241109405
1,Ssd,0.9967108,0.3393617021276596,0.776937618147448
1,Ssd,0.9967108,0.3716300477372839,0.7782867950843277
1,Ssd,0.9967108,0.3716300477372839,0.8041222036898925
1,Ssd,0.9967108,0.3393617021276596,0.8034026465028355
1,R,0.9967108,0.37271536969124003,0.7783321387826382
1,R,0.9967108,0.38453774959483045,0.7788264197077327
1,R,0.9967108,0.38453774959483045,0.8044100150268786
1,R,0.9967108,0.37271536969124003,0.8041463754578214
1,Lipa,0.9967108,0.3919516705452128,0.7791364413804053
1,Lipa,0.9967108,0.428793562219498,0.7806768002717391
1,Lipa,0.9967108,0.428793562219498,0.8053968462015595
1,Lipa,0.9967108,0.3919516705452128,0.8045753522270794
1,Lipa,0.999782,0.5074468085106383,0.77882797731569
1,Lipa,0.999782,0.5436170212765957,0.77882797731569
1,Lipa,0.999782,0.5436170212765957,0.8071833648393195
1,Lipa,0.999782,0.5074468085106383,0.8071833648393195
1,"3,523.20",0.9858784,0.8904255319148936,0.780718336483932
1,"3,523.20",0.9858784,0.9606382978723405,0.780718336483932
1,"3,523.20",0.9858784,0.9606382978723405,0.8034026465028355
1,"3,523.20",0.9858784,0.8904255319148936,0.8034026465028355
1,April,0.99889207,0.00851063829787234,0.8166351606805293
1,April,0.99889207,0.059574468085106386,0.8166351606805293
1,April,0.99889207,0.059574468085106386,0.8393194706994329
1,April,0.99889207,0.00851063829787234,0.8393194706994329
1,15,0.99889207,0.059574468085106386,0.8166351606805293
1,15,0.99889207,0.06914893617021277,0.8166351606805293
1,15,0.99889207,0.06914893617021277,0.8393194706994329
1,15,0.99889207,0.059574468085106386,0.8393194706994329
1,April,0.9520544,0.18829787234042553,0.8166351606805293
1,April,0.9520544,0.22659574468085106,0.8166351606805293
1,April,0.9520544,0.22659574468085106,0.8374291115311909
1,April,0.9520544,0.18829787234042553,0.8374291115311909
1,15,0.9520544,0.22872340425531915,0.8166351606805293
1,15,0.9520544,0.2478723404255319,0.8166351606805293
1,15,0.9520544,0.2478723404255319,0.8374291115311909
1,15,0.9520544,0.22872340425531915,0.8374291115311909
1,Balance,0.8927458,0.34140784080992354,0.8166351606805293
1,Balance,0.8927458,0.4015068216526762,0.8166351606805293
1,Balance,0.8927458,0.4015068216526762,0.8379868505582467
1,Balance,0.8927458,0.34140784080992354,0.8375811802191635
1,Conversion,0.8927458,0.4086703361348903,0.8166351606805293
1,Conversion,0.8927458,0.498318254186752,0.8166351606805293
1,Conversion,0.8927458,0.498318254186752,0.8386402959408967
1,Conversion,0.8927458,0.4086703361348903,0.8380351940941044
1,Adjustment,0.8927458,0.5048383022876496,0.8166351606805293
1,Adjustment,0.8927458,0.5977840991730385,0.8166351606805293
1,Adjustment,0.8927458,0.5977840991730385,0.8393116826596467
1,Adjustment,0.8927458,0.5048383022876496,0.8386843127879844
1,"-15,015.12",0.9682719,0.874468085106383,0.8166351606805293
1,"-15,015.12",0.9682719,0.9606382978723405,0.8166351606805293
1,"-15,015.12",0.9682719,0.9606382978723405,0.8374291115311909
1,"-15,015.12",0.9682719,0.874468085106383,0.8374291115311909
1,April,0.9049846,0.00851063829787234,0.8544423440453687
1,April,0.9049846,0.06063829787234042,0.8544423440453687
1,April,0.9049846,0.06063829787234042,0.8771266540642723
1,April,0.9049846,0.00851063829787234,0.8771266540642723
1,17,0.9049846,0.06063829787234042,0.8544423440453687
1,17,0.9049846,0.06914893617021277,0.8544423440453687
1,17,0.9049846,0.06914893617021277,0.8771266540642723
1,17,0.9049846,0.06063829787234042,0.8771266540642723
1,April,0.99901944,0.18829787234042553,0.8544423440453687
1,April,0.99901944,0.2276595744680851,0.8544423440453687
1,April,0.99901944,0.2276595744680851,0.8771266540642723
1,April,0.99901944,0.18829787234042553,0.8771266540642723
1,18,0.99901944,0.2297872340425532,0.8544423440453687
1,18,0.99901944,0.2478723404255319,0.8544423440453687
1,18,0.99901944,0.2478723404255319,0.8771266540642723
1,18,0.99901944,0.2297872340425532,0.8771266540642723
1,Lazada,0.9867526,0.3414893617021277,0.8544423440453687
1,Lazada,0.9867526,0.39574468085106385,0.8544423440453687
1,Lazada,0.9867526,0.39574468085106385,0.8752362948960303
1,Lazada,0.9867526,0.3414893617021277,0.8752362948960303
1,Ph,0.9867526,0.4021276595744681,0.8544423440453687
1,Ph,0.9867526,0.42446808510638295,0.8544423440453687
1,Ph,0.9867526,0.42446808510638295,0.8752362948960303
1,Ph,0.9867526,0.4021276595744681,0.8752362948960303
1,Makati,0.99967885,0.5106382978723404,0.8525519848771267
1,Makati,0.99967885,0.5648936170212766,0.8525519848771267
1,Makati,0.99967885,0.5648936170212766,0.8771266540642723
1,Makati,0.99967885,0.5106382978723404,0.8771266540642723
1,"2,039.89",0.97354734,0.8904255319148936,0.8544423440453687
1,"2,039.89",0.97354734,0.9606382978723405,0.8544423440453687
1,"2,039.89",0.97354734,0.9606382978723405,0.8771266540642723
1,"2,039.89",0.97354734,0.8904255319148936,0.8771266540642723
1,April,0.9969741,0.00851063829787234,0.8903591682419659
1,April,0.9969741,0.04734042553191489,0.8903591682419659
1,April,0.9969741,0.04734042553191489,0.9130434782608695
1,April,0.9969741,0.00851063829787234,0.9130434782608695
1,20,0.9969741,0.04734042553191489,0.8903591682419659
1,20,0.9969741,0.06808510638297872,0.8903591682419659
1,20,0.9969741,0.06808510638297872,0.9130434782608695
1,20,0.9969741,0.04734042553191489,0.9130434782608695
1,April,0.92950666,0.18829787234042553,0.8903591682419659
1,April,0.92950666,0.22659574468085106,0.8903591682419659
1,April,0.92950666,0.22659574468085106,0.9111531190926276
1,April,0.92950666,0.18829787234042553,0.9111531190926276
1,22,0.92950666,0.2276595744680851,0.8903591682419659
1,22,0.92950666,0.24893617021276596,0.8903591682419659
1,22,0.92950666,0.24893617021276596,0.9111531190926276
1,22,0.92950666,0.2276595744680851,0.9111531190926276
1,Lazada,0.9867526,0.3414893617021277,0.8903591682419659
1,Lazada,0.9867526,0.39574468085106385,0.8903591682419659
1,Lazada,0.9867526,0.39574468085106385,0.9111531190926276
1,Lazada,0.9867526,0.3414893617021277,0.9111531190926276
1,Ph,0.9867526,0.4021276595744681,0.8903591682419659
1,Ph,0.9867526,0.42446808510638295,0.8903591682419659
1,Ph,0.9867526,0.42446808510638295,0.9111531190926276
1,Ph,0.9867526,0.4021276595744681,0.9111531190926276
1,Makati,0.9993605,0.5106382978723404,0.888468809073724
1,Makati,0.9993605,0.5638297872340425,0.888468809073724
1,Makati,0.9993605,0.5638297872340425,0.9130434782608695
1,Makati,0.9993605,0.5106382978723404,0.9130434782608695
1,427.45,0.9065688,0.9053191489361702,0.888468809073724
1,427.45,0.9065688,0.9606382978723405,0.888468809073724
1,427.45,0.9065688,0.9606382978723405,0.9130434782608695
1,427.45,0.9065688,0.9053191489361702,0.9130434782608695
1,April,0.9511483,0.00851063829787234,0.9262759924385633
1,April,0.9511483,0.04734042553191489,0.9262759924385633
1,April,0.9511483,0.04734042553191489,0.9489603024574669
1,April,0.9511483,0.00851063829787234,0.9489603024574669
1,20,0.9511483,0.04734042553191489,0.9262759924385633
1,20,0.9511483,0.06914893617021277,0.9262759924385633
1,20,0.9511483,0.06914893617021277,0.9489603024574669
1,20,0.9511483,0.04734042553191489,0.9489603024574669
1,April,0.9995979,0.18829787234042553,0.9262759924385633
1,April,0.9995979,0.2271276595744681,0.9262759924385633
1,April,0.9995979,0.2271276595744681,0.9489603024574669
1,April,0.9995979,0.18829787234042553,0.9489603024574669
1,22,0.9995979,0.2271276595744681,0.9262759924385633
1,22,0.9995979,0.24893617021276596,0.9262759924385633
1,22,0.9995979,0.24893617021276596,0.9489603024574669
1,22,0.9995979,0.2271276595744681,0.9489603024574669
1,Lazada,0.9867526,0.3414893617021277,0.9262759924385633
1,Lazada,0.9867526,0.39574468085106385,0.9262759924385633
1,Lazada,0.9867526,0.39574468085106385,0.947069943289225
1,Lazada,0.9867526,0.3414893617021277,0.947069943289225
1,Ph,0.9867526,0.4021276595744681,0.9262759924385633
1,Ph,0.9867526,0.42446808510638295,0.9262759924385633
1,Ph,0.9867526,0.42446808510638295,0.947069943289225
1,Ph,0.9867526,0.4021276595744681,0.947069943289225
1,Makati,0.99919623,0.5106382978723404,0.9262759924385633
1,Makati,0.99919623,0.5638297872340425,0.9262759924385633
1,Makati,0.99919623,0.5638297872340425,0.947069943289225
1,Makati,0.99919623,0.5106382978723404,0.947069943289225
1,"1,130.34",0.99710196,0.8914893617021277,0.9262759924385633
1,"1,130.34",0.99710196,0.9606382978723405,0.9262759924385633
1,"1,130.34",0.99710196,0.9606382978723405,0.9489603024574669
1,"1,130.34",0.99710196,0.8914893617021277,0.9489603024574669
